"source_mod","role_name","team_hint","role_kind","source_path","source_ref"
"TheOtherRoles","Lover","Any","modifier","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Mafioso","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Mayor","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Medic","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Medium","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Mini","Any","modifier","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Morphling","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Nice Guesser","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Ninja","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Portalmaker","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Prop","Gamemode","gamemode_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Prosecutor","Neutral","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Pursuer","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Security Guard","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Seer","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Sheriff","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Shifter","Any","modifier","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Sidekick","Neutral","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Snitch","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Spy","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Sunglasses","Any","modifier","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Swapper","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Thief","Neutral","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Tiebreaker","Any","modifier","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Time Master","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Tracker","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Trapper","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Trickster","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Vampire","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","VIP","Any","modifier","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Vulture","Neutral","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Warlock","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Witch","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TheOtherRoles","Yo-Yo","Crewmate/Other","custom_role","TheOtherRoles/RoleInfo.cs","https://github.com/TheOtherRolesAU/TheOtherRoles"
"TOU-Mira","Altruist","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateProtective/AltruistRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Ambassador","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorPower/AmbassadorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Ambusher","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorKilling/AmbusherRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Amnesiac","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralBenign/AmnesiacRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Arsonist","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/ArsonistRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Aurial","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/AurialRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Blackmailer","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorSupport/BlackmailerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Bomber","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorKilling/BomberRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Chef","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralOutlier/ChefRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Cleric","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateProtective/ClericRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Deputy","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateKilling/DeputyRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Doomsayer","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralEvil/DoomsayerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Eclipsal","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorConcealing/EclipsalRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Engineer Tou","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateSupport/EngineerTouRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Escapist","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorConcealing/EscapistRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Executioner","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralEvil/ExecutionerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Fairy","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralBenign/FairyRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Forensic","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/ForensicRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Glitch","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/GlitchRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Grenadier","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorConcealing/GrenadierRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Haunter","Crewmate","ghost_role","TownOfUs/Roles/Classic/Crewmate/CrewmateAfterlife/HaunterRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Herbalist","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorPower/HerbalistRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Hns Camouflager","Gamemode","gamemode_role","TownOfUs/Roles/HideAndSeek/Seeker/HnsCamouflagerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Hns Chameleon","Gamemode","gamemode_role","TownOfUs/Roles/HideAndSeek/Hider/HnsChameleonRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Hns Mystic","Gamemode","gamemode_role","TownOfUs/Roles/HideAndSeek/Hider/HnsMysticRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Hns Snitch","Gamemode","gamemode_role","TownOfUs/Roles/HideAndSeek/Hider/HnsSnitchRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Hunter","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateKilling/HunterRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Hypnotist","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorSupport/HypnotistRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Imitator","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateSupport/ImitatorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Inquisitor","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralOutlier/InquisitorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Investigator","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/InvestigatorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Jailor","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/JailorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Janitor","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorSupport/JanitorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Jester","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralEvil/JesterRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Juggernaut","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/JuggernautRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Lookout","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/LookoutRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Mayor","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/MayorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Medic","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateProtective/MedicRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Medium","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/MediumRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Mercenary","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralBenign/MercenaryRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Miner","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorSupport/MinerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Mirrorcaster","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateProtective/MirrorcasterRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Monarch","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/MonarchRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Morphling","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorConcealing/MorphlingRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Mystic","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/MysticRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Neutral Ghost","Neutral","ghost_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/NeutralGhostRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Officer","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateKilling/OfficerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Oracle","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateProtective/OracleRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Parasite","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorKilling/ParasiteRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Pestilence","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/PestilenceRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Plaguebearer","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/PlaguebearerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Plumber","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateSupport/PlumberRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Politician","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/PoliticianRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Prosecutor","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/ProsecutorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Puppeteer","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorPower/PuppeteerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Scavenger","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorKilling/ScavengerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Seer","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/SeerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Sentry","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateSupport/SentryRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Sheriff","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateKilling/SheriffRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Snitch","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/SnitchRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Sonar","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/SonarRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Soul Collector","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/SoulCollectorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Spectator","Utility","ghost_role","TownOfUs/Roles/Other/SpectatorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Spectre","Neutral","ghost_role","TownOfUs/Roles/Classic/Neutral/NeutralAfterlife/SpectreRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Spellslinger","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorPower/SpellslingerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Spy","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/SpyRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Survivor","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralBenign/SurvivorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Swapper","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/SwapperRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Swooper","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorConcealing/SwooperRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Time Lord","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmatePower/TimeLordRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Traitor","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorPower/TraitorRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Transporter","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateSupport/TransporterRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Trapper","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateInvestigative/TrapperRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Undertaker","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorSupport/UndertakerRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Vampire","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/VampireRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Venerer","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorConcealing/VenererRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Veteran","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateKilling/VeteranRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Vigilante","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateKilling/VigilanteRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Warden","Crewmate","custom_role","TownOfUs/Roles/Classic/Crewmate/CrewmateProtective/WardenRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Warlock","Impostor","custom_role","TownOfUs/Roles/Classic/Impostor/ImpostorKilling/WarlockRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-Mira","Werewolf","Neutral","custom_role","TownOfUs/Roles/Classic/Neutral/NeutralKilling/WerewolfRole.cs","https://github.com/AU-Avengers/TOU-Mira"
"TOU-R","Aftermath","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Altruist","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Amnesiac","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Arsonist","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Aurial","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Bait","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Blackmailer","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Bomber","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Button Barry","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Celebrity","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Cleric","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Deputy","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Detective","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Diseased","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Disperser","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Doomsayer","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Double Shot","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Eclipsal","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Engineer","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Escapist","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Executioner","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Flash","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Frosty","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Giant","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Glitch","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Grenadier","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Guardian Angel","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Haunter","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Hunter","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Hypnotist","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Imitator","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Immovable","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Investigator","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Jailor","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Janitor","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Jester","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Juggernaut","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Lookout","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Lover","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Mayor","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Medic","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Medium","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Mercenary","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Miner","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Mini","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Morphling","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Multitasker","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Mystic","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Oracle","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Pestilence","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Phantom","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Plaguebearer","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Plumber","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Politician","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Prosecutor","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Radar","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Saboteur","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Satellite","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Scavenger","Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Seer","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Sheriff","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Shy","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Sixth Sense","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Sleuth","Any","modifier","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
"TOU-R","Snitch","Mixed/Non-Impostor","custom_role","source/Patches/RoleEnum.cs","https://github.com/eDonnes124/Town-Of-Us-R"
